timestamp,pnl,pos_asml,pos_dual,fills,takes,lots
1784281850.4609392,651593.2699999994,-60,77,968,173,19547
1784281850.6770723,651593.2699999994,-60,47,969,173,19577
1784281850.8928192,651593.2699999994,-60,47,969,173,19577
1784281851.093781,651593.2699999994,-60,47,969,173,19577
1784281851.294772,651593.2699999994,-60,47,969,173,19577
1784281851.5131145,651593.2699999994,-60,47,969,173,19577
1784281851.7139187,651593.2699999994,-60,47,969,173,19577
1784281851.9707813,651593.2699999994,-60,47,969,173,19577
1784281852.1715326,651593.2699999994,-60,47,969,173,19577
1784281852.3723264,651579.1699999993,-60,47,969,173,19577
1784281852.632904,651579.1699999993,-60,47,969,173,19577
1784281852.8457096,651579.1699999993,-60,47,969,173,19577
1784281853.1416023,651585.1699999993,-60,47,969,173,19577
1784281853.3629544,651585.1699999993,-60,47,969,173,19577
1784281853.6153216,651587.2699999994,-60,47,969,173,19577
1784281853.8442206,651591.9699999994,-60,47,969,173,19577
1784281854.045033,651591.9699999994,-60,47,969,173,19577
1784281854.2761035,651591.9699999994,-60,47,969,173,19577
1784281854.4901931,651591.9699999994,-60,47,969,173,19577
1784281854.7136328,651591.9699999994,-60,47,969,173,19577
1784281854.9579232,651591.9699999994,-60,47,969,173,19577
1784281855.1795094,651585.9699999994,-60,47,969,173,19577
1784281855.43496,651585.9699999994,-60,47,969,173,19577
1784281855.656479,651585.9699999994,-60,47,969,173,19577
1784281855.857271,651585.9699999994,-60,47,969,173,19577
1784281856.1051,651591.9699999994,-60,47,969,173,19577
1784281856.309789,651591.9699999994,-60,47,969,173,19577
1784281856.5539823,651595.3699999994,-60,17,970,173,19607
1784281856.782799,651595.3699999994,-60,17,970,173,19607
1784281856.998434,651595.3699999994,-60,17,970,173,19607
1784281857.2122712,651595.3699999994,-60,17,970,173,19607
1784281857.4275575,651595.3699999994,-60,17,970,173,19607
1784281857.6590238,651595.3699999994,-60,17,970,173,19607
1784281857.8861144,651590.2699999994,-60,17,970,173,19607
1784281858.1306605,651593.6699999993,-60,-13,971,173,19637
1784281858.3653207,651593.6699999993,-60,-13,971,173,19637
1784281858.5679166,651593.6699999993,-60,-13,971,173,19637
1784281858.87479,651593.6699999993,-60,-13,971,173,19637
1784281859.100877,651591.6699999993,-60,-20,972,173,19644
1784281859.3542016,651585.6699999993,-60,-20,972,173,19644
1784281859.570863,651589.6699999993,-60,-20,972,173,19644
1784281859.7967942,651595.6699999993,-60,-20,972,173,19644
1784281860.032746,651595.6699999993,-60,-20,972,173,19644
1784281861.0997953,651603.6699999993,-45,-20,973,173,19659
1784281861.332533,651603.6699999993,-45,-20,973,173,19659
1784281861.5333474,651603.6699999993,-45,-20,973,173,19659
1784281861.734088,651603.6699999993,-45,-20,973,173,19659
1784281861.9348989,651603.6699999993,-45,-20,973,173,19659
1784281862.1360345,651603.6699999993,-45,-20,973,173,19659
1784281862.3746717,651603.6699999993,-45,-20,973,173,19659
1784281862.5754645,651603.6699999993,-45,-20,973,173,19659
1784281862.908419,651603.6699999993,-45,-20,973,173,19659
1784281863.1191862,651603.6699999993,-45,-20,973,173,19659
1784281863.4222891,651603.6699999993,-45,-20,973,173,19659
1784281863.6645968,651603.6699999993,-45,-20,973,173,19659
1784281863.8713784,651603.6699999993,-45,-20,973,173,19659
1784281864.0734396,651603.6699999993,-45,-20,973,173,19659
1784281864.2742186,651603.6699999993,-45,-20,973,173,19659
1784281864.4752371,651603.6699999993,-45,-20,973,173,19659
1784281864.6926193,651603.6699999993,-45,-20,973,173,19659
1784281864.8934855,651603.6699999993,-45,-20,973,173,19659
1784281865.1276302,651595.1699999993,-45,-35,974,173,19674
1784281865.3283987,651595.1699999993,-45,-35,974,173,19674
1784281865.5292673,651606.6699999993,-45,-25,975,173,19684
1784281865.7555695,651606.6699999993,-45,-25,975,173,19684
1784281865.9564698,651611.1699999993,-30,-25,976,173,19699
1784281866.1573303,651611.1699999993,-30,-25,976,173,19699
1784281866.5700986,651613.6699999993,-30,-23,977,173,19701
1784281866.7897606,651615.9699999994,-30,-23,977,173,19701
1784281867.151245,651615.9699999994,-30,-23,977,173,19701
1784281867.4354458,651615.9699999994,-30,-23,977,173,19701
1784281867.6899586,651609.9699999994,-30,-23,977,173,19701
1784281867.9275122,651609.9699999994,-30,-23,977,173,19701
1784281868.140734,651609.9699999994,-30,-23,977,173,19701
1784281868.3792334,651609.9699999994,-30,-23,977,173,19701
1784281868.5947318,651609.9699999994,-30,-23,977,173,19701
1784281868.8898847,651615.2699999994,-30,7,978,173,19731
1784281869.1306958,651615.2699999994,-30,7,978,173,19731
1784281869.4356828,651615.2699999994,-30,7,978,173,19731
1784281869.6600566,651612.2699999994,-30,7,978,173,19731
1784281869.8742018,651609.2699999994,-30,7,978,173,19731
1784281870.1392481,651609.2699999994,-30,7,978,173,19731
1784281870.3632512,651609.2699999994,-30,7,978,173,19731
1784281870.591119,651609.2699999994,-30,7,978,173,19731
1784281870.8280993,651612.2699999994,-30,7,978,173,19731
1784281871.032281,651612.2699999994,-30,7,978,173,19731
1784281871.259903,651612.2699999994,-30,7,978,173,19731
1784281871.5016732,651612.2699999994,-30,7,978,173,19731
1784281871.7263248,651612.2699999994,-30,7,978,173,19731
1784281871.9354084,651612.2699999994,-30,7,978,173,19731
1784281872.1733453,651612.2699999994,-30,7,978,173,19731
1784281872.5456538,651613.6699999993,-30,7,978,173,19731
1784281872.8187225,651613.6699999993,-30,7,978,173,19731
1784281873.0260181,651614.5699999994,-30,7,978,173,19731
1784281873.26195,651614.5699999994,-30,7,978,173,19731
1784281873.4761543,651614.5699999994,-30,7,978,173,19731
1784281873.6863987,651614.5699999994,-30,7,978,173,19731
1784281873.928039,651614.5699999994,-30,7,978,173,19731
1784281874.166253,651614.5699999994,-30,7,978,173,19731
1784281874.4084184,651614.5699999994,-30,7,978,173,19731
1784281874.623924,651614.5699999994,-30,7,978,173,19731
1784281874.8896506,651616.6699999993,-30,7,978,173,19731
1784281875.1053972,651616.6699999993,-30,7,978,173,19731
1784281875.3062398,651614.5699999994,-30,7,978,173,19731
1784281875.5468483,651614.5699999994,-30,7,978,173,19731
1784281875.7479715,651614.5699999994,-30,7,978,173,19731
1784281875.9616551,651614.5699999994,-30,7,978,173,19731
1784281876.1930172,651611.5699999994,-30,7,978,173,19731
1784281876.3937862,651611.5699999994,-30,7,978,173,19731
1784281876.6017654,651611.5699999994,-30,7,978,173,19731
1784281876.836583,651611.5699999994,-30,7,978,173,19731
1784281877.06703,651611.5699999994,-30,7,978,173,19731
1784281877.335428,651611.5699999994,-30,7,978,173,19731
1784281877.5738218,651611.5699999994,-30,7,978,173,19731
1784281877.7946482,651611.5699999994,-30,7,978,173,19731
1784281878.0083432,651611.5699999994,-30,7,978,173,19731
1784281878.2301419,651612.9699999994,-30,7,978,173,19731
1784281878.4829853,651618.9699999994,-30,7,978,173,19731
1784281878.6837642,651618.9699999994,-30,7,978,173,19731
1784281878.8976567,651612.9699999994,-30,7,978,173,19731
1784281879.1847076,651612.9699999994,-30,7,978,173,19731
1784281879.4294264,651612.9699999994,-30,7,978,173,19731
1784281879.850139,651612.9699999994,-30,7,978,173,19731
1784281880.136494,651613.6699999993,-30,7,978,173,19731
1784281880.3624814,651613.6699999993,-30,7,978,173,19731
1784281880.595187,651616.6699999993,-30,7,978,173,19731
1784281880.7960196,651616.6699999993,-30,7,978,173,19731
1784281881.0379274,651616.6699999993,-30,7,978,173,19731
1784281881.2536123,651616.6699999993,-30,7,978,173,19731
1784281881.4544933,651614.5699999994,-30,7,978,173,19731
1784281881.6954043,651614.5699999994,-30,7,978,173,19731
1784281881.8961604,651614.5699999994,-30,7,978,173,19731
1784281882.119741,651614.5699999994,-30,7,978,173,19731
1784281882.3348262,651614.5699999994,-30,7,978,173,19731
1784281882.5356402,651614.5699999994,-30,7,978,173,19731
1784281882.8010683,651614.5699999994,-30,7,978,173,19731
1784281883.001975,651614.5699999994,-30,7,978,173,19731
1784281883.2179668,651611.5699999994,-30,7,978,173,19731
1784281883.4669964,651614.3699999994,-30,-23,979,173,19761
1784281883.68389,651614.3699999994,-30,-23,979,173,19761
1784281883.903718,651621.2699999994,-30,-23,979,173,19761
1784281884.1045778,651621.2699999994,-30,-23,979,173,19761
1784281884.4785903,651613.6699999993,-30,-23,979,173,19761
1784281884.6950479,651613.6699999993,-30,-23,979,173,19761
1784281884.8959365,651616.6699999993,-30,-23,979,173,19761
1784281885.0969448,651616.6699999993,-30,-23,979,173,19761
1784281885.2978604,651616.6699999993,-30,-23,979,173,19761
1784281885.516706,651612.0699999994,-30,-38,980,173,19776
1784281885.7326152,651609.0699999994,-30,-38,980,173,19776
1784281885.933373,651609.0699999994,-30,-38,980,173,19776
1784281886.1341286,651609.0699999994,-30,-38,980,173,19776
1784281886.3350494,651609.0699999994,-30,-38,980,173,19776
1784281886.5358715,651609.0699999994,-30,-38,980,173,19776
1784281886.7367609,651609.0699999994,-30,-38,980,173,19776
1784281886.9375312,651609.0699999994,-30,-38,980,173,19776
1784281887.1382773,651609.0699999994,-30,-38,980,173,19776
1784281887.3390133,651609.0699999994,-30,-38,980,173,19776
1784281887.5400438,651609.0699999994,-30,-38,980,173,19776
1784281888.310742,651616.6699999993,-30,-8,981,173,19806
1784281888.5116575,651616.6699999993,-30,-8,981,173,19806
1784281888.7125864,651616.6699999993,-30,-8,981,173,19806
1784281888.9233232,651616.6699999993,-30,-8,981,173,19806
1784281889.154516,651616.6699999993,-30,-8,981,173,19806
1784281889.3698206,651616.6699999993,-30,-8,981,173,19806
1784281889.570677,651619.6699999993,-30,-8,981,173,19806
1784281889.7715538,651620.4699999994,-30,22,982,173,19836
1784281889.977368,651620.4699999994,-30,22,982,173,19836
1784281890.187803,651620.4699999994,-30,22,982,173,19836
1784281890.3887165,651620.4699999994,-30,22,982,173,19836
1784281890.5895712,651620.4699999994,-30,22,982,173,19836
1784281890.8030047,651620.4699999994,-30,22,982,173,19836
1784281891.035009,651618.2699999994,-30,40,983,173,19854
1784281891.2358363,651618.2699999994,-30,40,983,173,19854
1784281891.4367957,651618.2699999994,-30,40,983,173,19854
1784281891.6376698,651618.2699999994,-30,40,983,173,19854
1784281891.8385367,651618.2699999994,-30,40,983,173,19854
1784281892.0460277,651613.0699999994,-30,52,984,173,19866
1784281892.2468607,651616.0699999994,-30,52,984,173,19866
1784281892.498941,651616.0699999994,-30,52,984,173,19866
1784281892.699739,651616.0699999994,-30,52,984,173,19866
1784281892.9005044,651616.0699999994,-30,52,984,173,19866
1784281893.118263,651616.0699999994,-30,52,984,173,19866
1784281893.3190706,651616.0699999994,-30,52,984,173,19866
1784281893.5198681,651619.0699999994,-30,52,984,173,19866
1784281893.7415192,651619.0699999994,-30,52,984,173,19866
1784281893.9422758,651619.0699999994,-30,52,984,173,19866
1784281894.1525404,651619.0699999994,-30,52,984,173,19866
1784281894.3616574,651619.0699999994,-30,52,984,173,19866
1784281894.5624702,651619.0699999994,-30,52,984,173,19866
1784281894.7632885,651619.0699999994,-30,52,984,173,19866
1784281894.9930332,651619.0699999994,-30,52,984,173,19866
1784281895.2048082,651619.0699999994,-30,52,984,173,19866
1784281895.4193873,651619.0699999994,-30,52,984,173,19866
1784281895.627676,651619.0699999994,-30,52,984,173,19866
1784281895.847577,651619.0699999994,-30,52,984,173,19866
1784281896.063774,651619.0699999994,-30,52,984,173,19866
1784281896.2773023,651611.6699999993,-30,52,984,173,19866
1784281896.498368,651611.6699999993,-30,52,984,173,19866
1784281896.7141972,651614.6699999993,-15,52,985,173,19881
1784281896.9222217,651614.6699999993,-15,52,985,173,19881
1784281897.1229806,651614.6699999993,-15,52,985,173,19881
1784281897.323696,651613.1699999993,-15,52,985,173,19881
1784281897.5485506,651611.6699999993,-15,52,985,173,19881
1784281897.7493353,651611.6699999993,-15,52,985,173,19881
1784281897.950171,651611.6699999993,-15,52,985,173,19881
1784281898.1509392,651611.6699999993,-15,52,985,173,19881
1784281898.3517272,651627.2699999994,-15,52,985,173,19881
1784281898.5860555,651627.2699999994,-15,52,985,173,19881
1784281898.786893,651627.2699999994,-15,52,985,173,19881
