timestamp,pnl,cash,posA,posB
1782934931.9742978,4455.001999999982,4460.601999999982,14,-14
1782934936.9743512,4455.001999999982,4460.601999999982,14,-14
1782934941.9743931,4459.401999999982,4459.401999999982,0,0
1782934946.9744809,4459.401999999982,4459.401999999982,0,0
1782934951.9745424,4459.401999999982,4459.401999999982,0,0
1782934956.9745822,4459.401999999982,4459.401999999982,0,0
1782934961.9746137,4459.401999999982,4459.401999999982,0,0
1782934966.9746504,4459.401999999982,4459.401999999982,0,0
1782934971.9746537,4459.401999999982,4459.401999999982,0,0
1782934976.9747047,4459.401999999982,4459.401999999982,0,0
1782934981.9747934,4459.401999999982,4459.401999999982,0,0
1782934986.9748423,4459.401999999982,4462.201999999981,-14,14
1782934991.9748611,4460.8019999999815,4461.101999999982,-3,3
1782934996.9748662,4461.101999999981,4461.101999999981,0,0
1782935001.974919,4461.101999999981,4461.101999999981,0,0
1782935006.974965,4453.801999999982,4463.601999999982,-14,14
1782935011.9750597,4459.40199999998,4467.201999999981,-26,26
1782935016.9751513,4472.401999999981,4467.201999999981,-26,26
1782935021.975243,4466.201999999981,4464.8019999999815,-14,14
1782935026.9753308,4463.701999999981,4463.701999999981,0,0
1782935031.9754312,4463.701999999981,4463.701999999981,0,0
1782935036.9755256,4462.3019999999815,4475.3019999999815,26,-26
1782935041.975542,4463.401999999981,4476.401999999981,26,-26
1782935046.9756026,4463.401999999982,4476.401999999981,26,-26
1782935051.9756846,4466.00199999998,4471.601999999981,14,-14
1782935056.9757385,4459.00199999998,4471.601999999981,14,-14
1782935061.9758124,4459.50199999998,4485.40199999998,37,-37
1782935066.9758286,4452.101999999981,4485.40199999998,37,-37
1782935071.9759028,4475.50199999998,4486.60199999998,37,-37
1782935076.9759233,4472.701999999979,4485.701999999979,26,-26
1782935081.9759865,4480.50199999998,4480.50199999998,0,0
1782935086.9759967,4480.50199999998,4480.50199999998,0,0
1782935091.9760973,4480.50199999998,4480.50199999998,0,0
1782935096.9761024,4484.201999999979,4495.30199999998,-37,37
1782935101.9761772,4490.601999999978,4490.601999999978,-14,14
1782935106.9761891,4483.601999999978,4490.601999999978,-14,14
1782935111.9762373,4487.801999999978,4490.601999999978,-14,14
1782935116.9763062,4486.401999999978,4490.601999999978,-14,14
1782935121.9763353,4491.201999999977,4494.001999999977,-14,14
1782935126.9764295,4488.501999999977,4495.501999999977,-14,14
1782935131.9764917,4496.901999999976,4495.501999999977,-14,14
1782935136.9765203,4492.701999999977,4495.501999999977,-14,14
1782935141.9765482,4491.301999999976,4496.401999999976,-17,17
1782935146.9766395,4485.9019999999755,4496.701999999976,-18,18
1782935151.9766452,4491.301999999975,4496.701999999976,-18,18
1782935156.9766643,4496.501999999975,4499.101999999975,-26,26
1782935161.9767592,4502.101999999975,4502.4019999999755,-3,3
1782935166.9767814,4502.701999999976,4502.4019999999755,-3,3
1782935171.9768515,4502.4019999999755,4502.4019999999755,0,0
1782935176.976875,4502.4019999999755,4502.4019999999755,0,0
1782935181.976944,4502.701999999976,4502.701999999976,-3,3
1782935186.9770265,4503.001999999976,4503.001999999976,0,0
1782935191.9770584,4502.701999999976,4505.501999999976,-14,14
1782935196.9770753,4503.9019999999755,4509.101999999975,-26,26
1782935201.9771452,4502.401999999975,4513.501999999975,-37,37
1782935206.9772208,4495.001999999975,4513.501999999975,-37,37
1782935211.9773157,4485.201999999976,4519.501999999975,-49,49
1782935216.9774168,4499.901999999976,4514.701999999976,-37,37
1782935221.9775052,4518.401999999976,4514.701999999976,-37,37
1782935226.977508,4511.401999999976,4511.4019999999755,-26,26
1782935231.977579,4516.601999999975,4511.4019999999755,-26,26
1782935236.9776664,4509.601999999975,4509.601999999975,0,0
1782935241.9776945,4509.601999999975,4509.601999999975,0,0
1782935246.9776998,4509.601999999975,4509.601999999975,0,0
1782935251.9778018,4516.601999999976,4515.201999999976,14,-14
1782935256.9778512,4513.801999999976,4515.201999999976,14,-14
1782935261.9780931,4513.401999999976,4514.301999999976,3,-3
1782935266.978194,4512.801999999976,4514.301999999976,3,-3
1782935271.9782765,4521.301999999976,4522.201999999977,3,-3
1782935276.9783509,4523.801999999976,4526.601999999976,14,-14
1782935281.9784384,4522.201999999976,4532.601999999976,26,-26
1782935286.9784389,4523.601999999977,4527.801999999976,14,-14
1782935291.978462,4526.101999999976,4525.101999999976,5,-5
1782935296.9785347,4524.101999999976,4524.101999999976,0,0
1782935301.978626,4524.101999999976,4524.101999999976,0,0
1782935306.9787145,4524.101999999976,4525.001999999976,3,-3
1782935311.9787366,4524.4019999999755,4525.001999999976,3,-3
1782935316.978778,4524.701999999976,4525.001999999976,3,-3
1782935321.9788282,4524.701999999976,4524.701999999976,0,0
1782935326.9788578,4524.701999999976,4524.701999999976,0,0
1782935331.9789276,4524.701999999976,4524.701999999976,0,0
1782935336.9789631,4524.701999999976,4524.701999999976,0,0
1782935341.9789996,4524.701999999976,4524.701999999976,0,0
1782935346.979054,4524.701999999976,4524.701999999976,0,0
1782935351.9790936,4524.701999999976,4524.701999999976,0,0
1782935356.9791775,4524.701999999976,4524.701999999976,0,0
1782935361.979239,4524.701999999976,4524.701999999976,0,0
1782935366.9793313,4524.701999999976,4524.701999999976,0,0
1782935371.9793444,4524.101999999976,4525.601999999976,3,-3
1782935376.9794164,4525.601999999976,4525.601999999976,3,-3
1782935381.9795163,4524.701999999976,4525.601999999976,3,-3
1782935386.9795678,4525.001999999977,4525.001999999977,0,0
1782935391.9796066,4526.2019999999775,4525.301999999976,-3,3
1782935396.9796875,4526.2019999999775,4525.301999999976,-3,3
1782935401.979743,4525.001999999977,4525.301999999976,-3,3
1782935406.9798222,4525.601999999976,4525.601999999976,0,0
1782935411.9798846,4525.601999999976,4525.601999999976,0,0
1782935416.9799764,4525.601999999976,4525.601999999976,0,0
1782935421.9799924,4525.601999999976,4525.601999999976,0,0
1782935426.9800484,4525.601999999976,4525.601999999976,0,0
1782935431.9801183,4525.601999999976,4525.601999999976,0,0
1782935436.9802322,4525.601999999977,4528.401999999976,-14,14
1782935441.9803271,4521.401999999976,4528.401999999976,-14,14
1782935446.9804099,4525.601999999975,4528.401999999976,-14,14
1782935451.9804623,4527.001999999976,4528.401999999976,-14,14
1782935456.9805276,4523.901999999976,4529.501999999976,-14,14
1782935461.9806385,4518.601999999977,4534.201999999977,-26,26
1782935466.9809039,4520.101999999975,4538.601999999976,-37,37
1782935471.9809651,4528.701999999976,4539.801999999976,-37,37
1782935476.9810205,4536.101999999976,4539.801999999976,-37,37
1782935481.9810476,4535.201999999976,4535.201999999976,-14,14
1782935486.9810822,4536.601999999975,4535.201999999976,-14,14
1782935491.9811413,4534.101999999975,4534.101999999975,0,0
1782935496.9811656,4533.501999999975,4535.001999999975,3,-3
1782935501.981266,4533.501999999975,4546.501999999975,26,-26
1782935506.981298,4528.301999999976,4546.501999999975,26,-26
1782935511.9813106,4534.601999999975,4553.101999999975,37,-37
1782935516.981322,4534.601999999975,4553.101999999975,37,-37
1782935521.9813707,4538.301999999975,4553.101999999975,37,-37
1782935526.981421,4539.501999999975,4540.701999999976,3,-3
1782935531.9814255,4539.801999999976,4540.701999999976,3,-3
1782935536.9814537,4538.9019999999755,4540.701999999976,3,-3
1782935541.9814742,4540.101999999975,4540.701999999976,3,-3
1782935546.9815662,4540.101999999975,4540.101999999975,0,0
1782935551.9816449,4540.101999999975,4540.101999999975,0,0
1782935556.9816818,4540.101999999975,4540.101999999975,0,0
1782935561.981684,4540.101999999975,4540.101999999975,0,0
1782935566.98173,4540.4019999999755,4541.001999999976,3,-3
1782935571.9817317,4538.9019999999755,4541.301999999976,3,-3
1782935576.9818304,4540.701999999976,4541.301999999976,3,-3
1782935581.9818337,4540.701999999976,4541.301999999976,3,-3
1782935586.9818776,4540.701999999976,4540.701999999976,0,0
1782935591.9819407,4540.701999999976,4540.701999999976,0,0
1782935596.981948,4540.701999999976,4540.701999999976,0,0
1782935601.9820192,4540.701999999976,4540.701999999976,0,0
1782935606.9820445,4541.601999999975,4541.601999999975,3,-3
1782935611.9820857,4543.301999999976,4543.301999999976,0,0
1782935616.9821515,4543.301999999976,4543.301999999976,0,0
1782935621.9821653,4543.301999999976,4543.301999999976,0,0
1782935626.98225,4543.301999999976,4543.301999999976,0,0
1782935631.9822533,4543.301999999976,4543.301999999976,0,0
1782935636.982305,4543.301999999976,4543.301999999976,0,0
1782935641.9823577,4542.101999999976,4544.201999999976,3,-3
1782935646.9824233,4543.001999999976,4548.601999999976,14,-14
1782935651.9826434,4544.401999999976,4548.601999999976,14,-14
1782935656.9827194,4544.701999999977,4544.701999999977,0,0
1782935661.9827743,4544.701999999977,4544.701999999977,0,0
1782935666.9828553,4544.701999999977,4545.001999999977,-3,3
1782935671.9829037,4544.601999999977,4545.001999999977,-1,1
1782935676.982944,4545.001999999978,4545.001999999978,0,0
1782935681.9830103,4545.001999999978,4545.001999999978,0,0
1782935686.9830642,4545.001999999978,4796.101999999978,-3,0
1782935691.9831488,4544.101999999978,4796.101999999978,-3,0
1782935696.9832075,4544.101999999978,4796.101999999978,-3,0
1782935701.9832504,4545.301999999978,4796.101999999978,-3,0
1782935706.983284,4545.601999999978,4545.601999999978,0,0
1782935711.9833672,4545.601999999978,4545.601999999978,0,0
1782935716.983404,4545.601999999977,4558.601999999977,26,-26
1782935721.9834623,4551.401999999977,4551.401999999977,0,0
1782935726.9835317,4556.601999999977,4564.401999999977,26,-26
1782935731.9835553,4521.7019999999775,4580.501999999978,49,-49
1782935736.983612,4556.001999999978,4580.501999999978,49,-49
1782935741.9836385,4554.801999999978,4573.301999999978,37,-37
1782935746.9837182,4562.601999999978,4567.801999999978,26,-26
1782935751.983721,4562.601999999977,4562.601999999977,0,0
1782935756.983818,4562.601999999977,4562.601999999977,0,0
1782935761.9838874,4562.601999999977,4562.601999999977,0,0
1782935766.9839375,4562.901999999977,4562.901999999977,0,0
1782935771.9839418,4562.901999999977,4562.901999999977,0,0
1782935776.983959,4567.201999999977,4567.201999999977,0,0
1782935781.9839737,4567.201999999977,4567.201999999977,0,0
1782935786.9840434,4567.201999999977,4570.001999999976,-14,14
1782935791.98413,4571.4019999999755,4570.001999999976,-14,14
1782935796.9841404,4570.001999999975,4570.001999999975,0,0
1782935801.9841623,4570.001999999975,4570.001999999975,0,0
1782935806.984258,4570.001999999975,4570.001999999975,0,0
1782935811.9843113,4570.001999999975,4570.9019999999755,3,-3
1782935816.9843495,4569.701999999976,4575.301999999975,14,-14
1782935821.9844506,4558.301999999974,4597.501999999975,49,-49
1782935826.9845073,4558.301999999975,4606.301999999975,60,-60
1782935831.9846027,4584.301999999973,4651.501999999974,96,-96
1782935836.9846091,4591.501999999971,4621.501999999971,60,-60
1782935841.9846582,4567.50199999997,4621.501999999971,60,-60
1782935846.9847608,4585.50199999997,4621.501999999971,60,-60
1782935851.9848685,4589.201999999972,4607.701999999971,37,-37
1782935856.9849439,4581.801999999971,4610.501999999971,41,-41
1782935861.9850042,4598.501999999971,4598.501999999971,0,0
1782935866.9850838,4598.501999999971,4598.501999999971,0,0
1782935871.9850857,4598.501999999971,4598.501999999971,0,0
1782935876.9851663,4598.50199999997,4606.301999999971,-26,26
1782935881.9852624,4604.001999999971,4604.001999999971,0,0
1782935886.9853294,4604.001999999971,4604.001999999971,0,0
1782935891.9853785,4604.301999999971,4604.901999999971,3,-3
1782935896.985392,4604.601999999971,4604.601999999971,0,0
1782935901.9854717,4603.201999999971,4632.601999999971,49,-49
1782935906.9855046,4622.50199999997,4619.90199999997,26,-26
1782935911.9855454,4616.5019999999695,4615.10199999997,14,-14
1782935916.9858222,4610.90199999997,4611.80199999997,3,-3
1782935921.985903,4611.201999999969,4611.201999999969,0,0
1782935926.9859035,4611.201999999969,4611.201999999969,0,0
1782935931.9859653,4611.201999999969,4611.5019999999695,-3,3
1782935936.9860349,4612.301999999969,4613.701999999969,-14,14
1782935941.9860835,4609.5019999999695,4614.0019999999695,-15,15
1782935946.9861662,4598.5019999999695,4632.80199999997,-49,49
1782935951.9862504,4613.201999999969,4628.0019999999695,-37,37
1782935956.986292,4621.5019999999695,4621.201999999969,-3,3
1782935961.9863255,4621.5019999999695,4621.201999999969,-3,3
1782935966.986403,4621.201999999969,4621.201999999969,0,0
1782935971.9864562,4621.201999999969,4621.201999999969,0,0
1782935976.986518,4621.5019999999695,4627.10199999997,14,-14
1782935981.9865515,4623.201999999969,4623.201999999969,0,0
1782935986.986649,4623.201999999969,4624.10199999997,3,-3
1782935991.9867356,4629.901999999969,4628.5019999999695,14,-14
1782935996.986783,4624.30199999997,4625.201999999969,3,-3
1782936001.9867895,4617.901999999969,4627.701999999969,-14,14
1782936006.9868464,4624.901999999969,4627.701999999969,-14,14
1782936011.986852,4623.901999999971,4638.701999999971,-37,37
1782936016.9869158,4636.501999999971,4635.3019999999715,-3,3
1782936021.9869428,4634.701999999972,4636.3019999999715,-8,8
1782936026.9869502,4635.501999999971,4635.8019999999715,-3,3
1782936031.9870281,4628.601999999971,4641.601999999971,-26,26
1782936036.9870837,4618.80199999997,4653.10199999997,-49,49
1782936041.987116,4628.60199999997,4653.10199999997,-49,49
1782936046.9871757,4652.301999999972,4673.601999999972,-71,71
1782936051.9872391,4637.001999999972,4667.001999999972,-60,60
1782936056.9872625,4661.501999999973,4661.501999999973,-49,49
1782936061.9873512,4638.501999999973,4663.001999999973,-49,49
1782936066.9873762,4654.501999999971,4658.201999999972,-37,37
1782936071.9874365,4657.501999999972,4654.101999999972,-17,17
1782936076.987496,4654.201999999972,4652.701999999972,-3,3
1782936081.987538,4653.301999999972,4652.701999999972,-3,3
1782936086.9876277,4652.701999999972,4652.701999999972,0,0
1782936091.9876328,4654.501999999971,4653.601999999972,3,-3
1782936096.9877129,4653.3019999999715,4653.3019999999715,0,0
1782936101.9877212,4653.3019999999715,4653.3019999999715,0,0
1782936106.9878194,4652.70199999997,4310.70199999997,-10,14
1782936111.9878333,4654.301999999971,4654.301999999971,0,0
1782936116.9878786,4654.301999999971,4654.301999999971,0,0
1782936121.9878983,4654.301999999971,4654.301999999971,0,0
1782936126.9879625,4654.60199999997,4654.60199999997,0,0
1782936131.9880362,4654.60199999997,4654.60199999997,0,0
1782936136.9880471,4654.60199999997,4654.60199999997,0,0
1782936141.9880817,4644.10199999997,4673.70199999997,37,-37
1782936146.9881895,4644.101999999971,4692.101999999971,60,-60
1782936151.988204,4644.101999999971,4692.101999999971,60,-60
1782936156.9882078,4638.101999999972,4702.00199999997,71,-71
1782936161.9882934,4657.201999999969,4693.20199999997,60,-60
1782936166.9883213,4668.801999999971,4674.00199999997,26,-26
1782936171.9883225,4653.201999999971,4674.00199999997,26,-26
1782936176.9883914,4663.60199999997,4669.20199999997,14,-14
1782936181.9884279,4666.40199999997,4669.20199999997,14,-14
1782936186.98847,4665.301999999971,4665.301999999971,0,0
1782936191.9885454,4664.701999999971,4666.20199999997,3,-3
1782936196.9886312,4665.001999999971,4670.601999999972,14,-14
1782936201.9887094,4670.601999999972,4670.601999999972,14,-14
1782936206.9887178,4666.701999999971,4666.701999999971,0,0
1782936211.9887426,4666.701999999971,4666.701999999971,0,0
1782936216.988815,4666.701999999971,4666.701999999971,0,0
1782936221.988856,4666.701999999971,4666.701999999971,0,0
1782936226.9888873,4666.701999999971,4666.701999999971,0,0
1782936231.9888978,4666.701999999971,4666.701999999971,0,0
1782936236.9889455,4662.50199999997,4669.50199999997,-14,14
1782936241.9890022,4665.301999999971,4673.10199999997,-26,26
1782936246.9890156,4673.10199999997,4673.10199999997,-26,26
1782936251.989056,4669.901999999969,4677.701999999969,-26,26
1782936256.989146,4663.601999999968,4688.101999999968,-49,49
1782936261.989221,4659.601999999968,4685.501999999969,-37,37
1782936266.9892652,4670.701999999968,4685.501999999969,-37,37
1782936271.9893122,4670.701999999968,4685.501999999969,-37,37
1782936276.9893935,4682.301999999969,4680.901999999969,-14,14
1782936281.989449,4678.901999999969,4679.801999999969,-3,3
1782936286.9894533,4678.901999999969,4679.801999999969,-3,3
1782936291.9895406,4679.801999999969,4679.801999999969,0,0
1782936296.9895813,4679.801999999969,4680.701999999968,3,-3
1782936301.9895964,4679.501999999969,4685.101999999968,14,-14
1782936306.989598,4675.301999999969,4685.101999999968,14,-14
1782936311.9896116,4675.301999999969,4685.101999999968,14,-14
1782936316.9896724,4678.101999999968,4685.101999999968,14,-14
1782936321.9896755,4682.301999999969,4685.101999999968,14,-14
1782936326.9897087,4680.901999999969,4685.101999999968,14,-14
1782936331.989787,4683.701999999968,4685.101999999968,14,-14
1782936336.9898067,4676.701999999968,4685.101999999968,14,-14
1782936341.9898982,4682.301999999969,4685.101999999968,14,-14
1782936346.989942,4682.301999999969,4682.301999999969,0,0
1782936351.9899666,4682.301999999969,4682.301999999969,0,0
1782936356.9900405,4681.401999999969,4682.601999999969,-3,3
1782936361.9900475,4682.601999999969,4682.601999999969,-3,3
1782936366.9901235,4681.701999999968,4682.601999999969,-3,3
1782936371.990223,4682.60199999997,4682.60199999997,0,0
1782936376.990266,4682.60199999997,4682.60199999997,0,0
1782936381.990344,4682.60199999997,4685.40199999997,-14,14
1782936386.9903765,4684.0019999999695,4685.40199999997,-14,14
1782936391.9904518,4673.40199999997,4689.00199999997,-26,26
1782936396.9904604,4684.201999999969,4689.80199999997,-28,28
1782936401.9905293,4674.90199999997,4693.40199999997,-37,37
1782936406.9905946,4663.801999999971,4693.40199999997,-37,37
1782936411.9906504,4690.101999999971,4690.101999999971,-26,26
1782936416.990742,4687.501999999971,4687.8019999999715,-3,3
1782936421.9908142,4695.601999999971,4690.001999999971,-14,14
1782936426.990881,4690.001999999971,4690.001999999971,0,0
1782936431.9909828,4690.001999999971,4690.001999999971,0,0
1782936436.9911337,4690.901999999971,4690.901999999971,3,-3
1782936441.991227,4702.801999999971,4700.0019999999695,14,-14
1782936446.991271,4695.20199999997,4696.70199999997,3,-3
1782936451.991372,4696.10199999997,4696.10199999997,0,0
1782936456.9914577,4696.10199999997,4696.10199999997,0,0
1782936461.9915419,4694.701999999968,4707.701999999968,26,-26
1782936466.9916458,4701.301999999969,4701.301999999969,0,0
1782936471.9916584,4701.301999999969,4702.201999999968,3,-3
1782936476.9917588,4691.801999999967,4739.801999999968,60,-60
1782936481.9918559,4718.7019999999675,4724.301999999967,14,-14
1782936486.991911,4714.7019999999675,4736.901999999967,37,-37
1782936491.9919841,4726.201999999968,4731.401999999967,26,-26
1782936496.9920454,4722.7019999999675,4723.301999999968,3,-3
1782936501.9921393,4723.601999999968,4723.301999999968,3,-3
1782936506.9921596,4723.301999999968,4723.001999999968,-3,3
1782936511.9922235,4723.001999999968,4723.001999999968,-3,3
1782936516.9923093,4723.001999999968,4723.001999999968,0,0
1782936521.9923139,4722.701999999968,4728.301999999968,14,-14
1782936526.9923286,4721.301999999969,4734.301999999969,26,-26
1782936531.9923537,4734.301999999969,4734.301999999969,26,-26
1782936536.992374,4725.301999999968,4726.201999999968,3,-3
1782936541.992469,4725.601999999968,4725.601999999968,0,0
1782936546.9924812,4724.201999999969,4732.0019999999695,-26,26
1782936551.9924862,4726.80199999997,4729.60199999997,-14,14
1782936556.992499,4728.801999999971,4728.50199999997,-3,3
1782936561.9926,4728.801999999971,4728.801999999971,0,0
1782936566.992668,4728.801999999971,4728.801999999971,0,0
1782936571.9926972,4728.801999999971,4729.70199999997,3,-3
1782936576.9927952,4729.40199999997,4729.70199999997,3,-3
1782936581.9928691,4725.70199999997,4734.101999999971,14,-14
1782936586.9929514,4730.801999999971,4733.201999999971,3,-3
1782936592.0113301,4727.70199999997,4738.901999999971,16,-16
1782936597.0113566,4728.801999999971,4751.001999999971,37,-37
1782936602.0113633,4732.501999999971,4745.50199999997,26,-26
1782936607.01146,4729.901999999971,4752.101999999971,37,-37
1782936612.011514,4739.301999999971,4752.301999999971,26,-26
1782936617.011591,4736.701999999971,4758.901999999971,37,-37
1782936622.011648,4715.801999999971,4763.101999999971,43,-43
1782936627.011722,4740.101999999972,4776.101999999971,60,-60
1782936632.0117342,4749.60199999997,4757.40199999997,26,-26
1782936637.0118315,4741.801999999971,4757.40199999997,26,-26
1782936642.011904,4747.00199999997,4757.40199999997,26,-26
1782936647.0119722,4749.901999999971,4749.901999999971,0,0
1782936652.0120459,4750.501999999971,4750.501999999971,0,0
1782936657.0121078,4751.101999999972,4751.101999999972,0,0
1782936662.012212,4751.101999999972,4751.101999999972,0,0
1782936667.0122817,4752.301999999971,5099.10199999997,-22,18
1782936672.0123081,4756.30199999997,5098.30199999997,-18,14
1782936677.0123093,4751.30199999997,5098.30199999997,-18,14
1782936682.0123463,4744.10199999997,5098.30199999997,-18,14
1782936687.0124338,4754.5019999999695,5098.30199999997,-18,14
1782936692.0124853,4748.701999999971,4763.50199999997,-37,37
1782936697.0125387,4745.00199999997,4769.50199999997,-49,49
1782936702.0125952,4746.50199999997,4771.00199999997,-49,49
1782936707.0126524,4755.101999999971,4766.20199999997,-37,37
1782936712.0126636,4755.101999999969,4762.901999999969,-26,26
1782936717.0127192,4760.5019999999695,4760.5019999999695,0,0
1782936722.0127423,4760.5019999999695,4760.5019999999695,0,0
1782936727.0128126,4760.501999999969,4763.301999999969,-14,14
1782936732.012894,4762.801999999968,4762.801999999968,0,0
1782936737.01292,4764.601999999968,4763.7019999999675,3,-3
1782936742.012991,4763.101999999967,4764.001999999967,3,-3
1782936747.013053,4755.801999999968,4768.401999999967,14,-14
1782936752.0130534,4764.201999999968,4768.401999999967,14,-14
1782936757.0130641,4765.601999999968,4765.601999999968,0,0
1782936762.0130777,4765.601999999968,4765.601999999968,0,0
1782936767.0131166,4765.601999999968,4765.601999999968,0,0
1782936772.013125,4760.001999999966,4768.401999999966,-14,14
1782936777.0132134,4768.701999999967,4768.701999999967,0,0
1782936782.0133126,4768.701999999967,4768.701999999967,0,0
1782936787.013389,4768.701999999967,4768.701999999967,0,0
1782936792.0134542,4768.701999999967,4768.701999999967,0,0
1782936797.013519,4768.701999999967,4768.701999999967,0,0
1782936802.0135956,4769.001999999967,4769.001999999967,0,0
1782936807.0136883,4769.001999999967,4769.001999999967,0,0
1782936812.0137792,4769.001999999967,4769.001999999967,0,0
1782936817.0137918,4768.701999999967,4771.501999999967,-14,14
1782936822.0138412,4765.901999999966,4771.501999999967,-14,14
1782936827.0138972,4770.401999999966,4770.401999999966,0,0
1782936832.0139084,4768.901999999966,4770.701999999967,-3,3
1782936837.0240934,4766.101999999967,4777.301999999967,-28,28
1782936842.024184,4776.901999999964,4780.501999999964,-36,36
1782936847.0242004,4773.401999999964,4776.201999999964,-14,14
1782936852.0242572,4777.501999999963,4777.501999999963,-3,3
1782936857.0242944,4778.1019999999635,4778.1019999999635,0,0
1782936862.0243607,4778.1019999999635,4778.1019999999635,0,0
1782936867.0243754,4778.1019999999635,4778.1019999999635,0,0
1782936872.024398,4778.401999999964,4779.001999999964,3,-3
1782936877.024409,4772.301999999964,4790.501999999964,26,-26
1782936882.0244343,4764.501999999964,4790.501999999964,26,-26
1782936887.0245147,4749.401999999964,4815.401999999964,60,-60
1782936892.0245147,4770.901999999964,4800.501999999964,37,-37
1782936897.0245519,4774.601999999964,4808.901999999964,49,-49
1782936902.0246096,4779.501999999965,4807.101999999964,46,-46
1782936907.0246491,4779.501999999964,4801.701999999964,37,-37
1782936912.0247173,4787.201999999965,4875.101999999964,11,-12
1782936917.0247557,4788.301999999964,4875.101999999964,11,-12
1782936922.0248601,4787.501999999964,4787.501999999964,0,0
1782936927.0249193,4787.501999999964,4788.401999999964,3,-3
1782936932.0250175,4787.201999999963,4788.401999999964,3,-3
1782936937.025044,4799.801999999963,4805.401999999964,14,-14
1782936942.0251484,4807.901999999964,4822.701999999963,37,-37
1782936947.0251777,4809.801999999963,5740.101999999963,26,-37
1782936952.0252266,4797.901999999964,4816.101999999963,26,-26
1782936957.0253289,4804.201999999963,4817.201999999963,26,-26
1782936962.025392,4806.801999999962,4812.401999999963,14,-14
1782936967.0254285,4804.001999999962,4812.401999999963,14,-14
1782936972.0254693,4811.401999999963,4826.201999999963,37,-37
1782936977.0255268,4810.301999999963,4815.901999999963,14,-14
1782936982.0256224,4807.501999999963,4815.901999999963,14,-14
1782936987.0256836,4813.101999999963,4815.901999999963,14,-14
1782936992.0257614,4814.501999999962,4815.901999999963,14,-14
1782936997.0258114,4811.101999999963,4812.6019999999635,3,-3
1782937002.025846,4807.1019999999635,4840.701999999964,48,-48
1782937007.0259104,4816.501999999964,4824.901999999964,14,-14
1782937012.0259867,4817.701999999965,4844.701999999965,45,-45
1782937017.0260015,4818.601999999964,4835.401999999965,28,-28
1782937022.026003,4829.801999999965,4835.401999999965,28,-28
1782937027.026009,4824.201999999965,4829.801999999965,14,-14
1782937032.0260377,4821.4019999999655,4829.801999999965,14,-14
1782937037.026133,4826.501999999964,2909.3019999999647,37,-14
1782937042.026144,4828.801999999964,4834.401999999965,14,-14
1782937047.0261776,4835.901999999965,4835.9019999999655,17,-17
1782937052.0262496,4834.901999999964,4834.901999999964,0,0
1782937057.0262513,4834.901999999964,4834.901999999964,0,0
1782937062.0263538,4834.901999999964,4834.901999999964,0,0
1782937067.0264032,4834.901999999964,4834.901999999964,0,0
1782937072.026482,4834.901999999964,4835.201999999963,-3,3
1782937077.0265312,4835.201999999963,4835.201999999963,-3,3
1782937082.0265925,4835.501999999963,4835.501999999963,0,0
1782937087.0266452,4835.501999999963,4835.501999999963,0,0
1782937092.0267465,4835.501999999963,4835.501999999963,0,0
1782937097.0267596,4835.501999999963,4835.501999999963,0,0
1782937102.026781,4835.501999999963,4835.501999999963,0,0
1782937107.0268297,4835.501999999963,4835.501999999963,0,0
1782937112.026848,4835.501999999963,4835.801999999963,-3,3
1782937117.0268948,4836.701999999963,4835.801999999963,-3,3
1782937122.0269947,4835.801999999963,4835.801999999963,0,0
1782937127.0270045,4835.801999999963,4835.801999999963,0,0
1782937132.0270467,4836.401999999964,4836.1019999999635,-3,3
1782937137.0271041,4838.301999999964,4838.301999999964,0,0
1782937142.0271733,4839.501999999964,4838.601999999964,-3,3
1782937147.027261,4838.601999999964,4838.601999999964,0,0
1782937152.027269,4841.101999999964,4841.101999999964,0,0
1782937157.0273123,4839.701999999963,4846.701999999963,14,-14
1782937162.0273888,4841.101999999963,4846.701999999963,14,-14
1782937167.0274398,4842.501999999962,4843.401999999964,3,-3
1782937172.027534,4843.101999999963,4843.101999999963,0,0
1782937177.027611,4843.401999999963,4843.401999999964,-3,3
1782937182.0276496,4844.001999999964,4843.401999999964,-3,3
1782937187.0277443,4843.401999999964,4843.401999999964,0,0
1782937192.0278068,4843.401999999964,4843.401999999964,0,0
1782937197.0278895,4843.401999999964,4843.401999999964,0,0
1782937202.0279145,4843.401999999964,4843.401999999964,0,0
1782937207.0279803,4843.401999999964,4843.401999999964,0,0
1782937212.0279822,4843.401999999964,4843.401999999964,0,0
1782937217.0280254,4840.801999999963,4851.201999999963,-26,26
1782937222.0280633,4844.501999999963,4852.301999999963,-26,26
1782937227.0281012,4830.801999999963,4856.701999999963,-37,37
1782937232.0281744,4838.201999999963,4856.701999999963,-37,37
1782937237.0282388,4854.201999999963,4857.901999999964,-37,37
1782937242.0283065,4850.501999999964,4857.901999999964,-37,37
1782937247.028307,4865.301999999963,4857.901999999964,-37,37
1782937252.028419,4854.601999999963,4854.601999999963,-26,26
1782937257.0284564,4850.801999999962,4851.101999999963,-3,3
1782937262.0284858,4851.101999999963,4851.101999999963,0,0
1782937267.0285811,4851.401999999964,4851.401999999964,0,0
1782937272.0286014,4850.501999999963,4852.301999999963,3,-3
1782937277.0286655,4839.401999999963,4872.701999999963,37,-37
1782937282.0287058,4857.901999999963,4872.701999999963,37,-37
1782937287.0287683,4851.701999999962,4881.101999999963,49,-49
