timestamp,instrument,side,price,volume,trade_id,order_id
2026-08-07 20:53:47.922364,ASML,bid,48.300000000000004,1,6827265,36302357
2026-08-07 20:53:49.914249,ASML,bid,48.300000000000004,2,6827309,36302491
2026-08-07 20:53:51.956291,ASML,bid,48.300000000000004,4,6827335,36302672
2026-08-07 20:53:53.723390,ASML_202612_075C,bid,26.3,16,6827361,36302675
2026-08-07 20:53:53.792491,ASML_202612_100P,ask,74.8,39,6827363,36302678
2026-08-07 20:53:54.825122,ASML,ask,48.1,17,6827382,36302871
2026-08-07 20:54:06.047964,OB5X_ETF,ask,34.6,192,6827557,36303716
2026-08-07 20:54:06.042466,OB5X_202612_F,bid,129.1,48,6827556,36303715
2026-08-07 20:54:08.274725,OB5X_ETF,bid,34.800000000000004,192,6827602,36303867
2026-08-07 20:54:08.286398,OB5X_202706_F,ask,133.20000000000002,47,6827604,36303869
2026-08-07 20:54:11.743108,ASML_202612_100C,ask,23.900000000000002,4,6827667,36302946
2026-08-07 20:54:12.414336,OB5X_ETF,ask,34.7,8,6827680,36304197
2026-08-07 20:54:12.408256,OB5X_202612_F,bid,129.20000000000002,2,6827679,36304195
2026-08-07 20:54:12.445917,OB5X_ETF,ask,34.7,184,6827682,36304201
2026-08-07 20:54:12.440131,OB5X_202703_F,bid,130.3,45,6827681,36304200
2026-08-07 20:54:15.774417,OB5X_ETF,bid,34.6,192,6827733,36304461
2026-08-07 20:54:15.780560,OB5X_202612_F,ask,129.20000000000002,48,6827734,36304462
2026-08-07 20:54:27.001021,NVDA,ask,38.0,38,6827905,36305235
2026-08-07 20:54:27.011780,TSLA,ask,11.700000000000001,90,6827907,36305237
2026-08-07 20:54:27.017919,ASML,ask,48.2,36,6827908,36305238
2026-08-07 20:54:27.025112,SAP,ask,47.300000000000004,5,6827909,36305240
2026-08-07 20:54:27.082361,AAPL,ask,123.60000000000001,5,6827910,36305253
2026-08-07 20:54:27.091709,OB5X_202612_F,bid,128.8,40,6827911,36305256
2026-08-07 20:54:34.246485,ASML_202612_075C,ask,26.700000000000003,16,6828012,36304900
2026-08-07 20:54:40.309479,NVDA,ask,37.9,1,6828081,36306164
2026-08-07 20:54:40.315707,TSLA,ask,11.8,2,6828082,36306165
2026-08-07 20:54:40.321880,ASML,ask,48.6,1,6828083,36306166
2026-08-07 20:54:40.331207,OB5X_202703_F,bid,130.3,1,6828084,36306167
2026-08-07 20:54:41.309185,NVDA,bid,38.0,39,6828097,36306236
2026-08-07 20:54:41.315485,TSLA,bid,11.5,92,6828098,36306237
2026-08-07 20:54:41.321251,ASML,bid,48.7,37,6828099,36306238
2026-08-07 20:54:41.329533,SAP,bid,47.5,5,6828100,36306240
2026-08-07 20:54:41.335887,AAPL,bid,123.9,5,6828101,36306241
2026-08-07 20:54:41.343962,OB5X_202703_F,ask,130.4,40,6828102,36306244
2026-08-07 20:54:52.169061,ASML_202612_100P,bid,74.60000000000001,39,6828245,36306640
2026-08-07 20:54:52.233472,ASML,bid,48.2,19,6828251,36307021
2026-08-07 20:54:52.284323,ASML_202612_050C,bid,29.6,15,6828252,36307024
2026-08-07 20:54:53.523049,ASML_202612_075P,ask,52.5,45,6828271,36307093
2026-08-07 20:54:54.201488,ASML,ask,48.300000000000004,19,6828279,36307164
2026-08-07 20:54:57.870336,ASML_202612_100C,ask,23.900000000000002,13,6828337,36307094
2026-08-07 20:54:57.949377,ASML,bid,48.400000000000006,2,6828340,36307445
2026-08-07 20:54:59.885438,ASML,bid,48.6,4,6828371,36307578
2026-08-07 20:55:01.673131,NVDA,ask,38.0,45,6828397,36307701
2026-08-07 20:55:01.678364,TSLA,ask,11.700000000000001,106,6828398,36307702
2026-08-07 20:55:01.683676,ASML,ask,48.1,43,6828399,36307703
2026-08-07 20:55:01.688729,SAP,ask,47.300000000000004,6,6828400,36307704
2026-08-07 20:55:01.694044,AAPL,ask,123.60000000000001,6,6828401,36307705
2026-08-07 20:55:01.699192,OB5X_202706_F,bid,130.6,46,6828402,36307706
2026-08-07 20:55:01.892180,ASML,bid,48.5,3,6828407,36307716
2026-08-07 20:55:10.491004,ASML_202612_075P,bid,52.400000000000006,45,6828540,36307431
2026-08-07 20:55:10.530379,ASML,bid,48.5,1,6828543,36308372
2026-08-07 20:55:12.525818,ASML,bid,48.300000000000004,2,6828572,36308504
2026-08-07 20:55:14.534762,ASML,bid,48.300000000000004,4,6828613,36308651
2026-08-07 20:55:15.694330,NVDA,ask,37.6,10,6828633,36308745
2026-08-07 20:55:15.700066,TSLA,ask,11.700000000000001,25,6828634,36308746
2026-08-07 20:55:15.705477,ASML,ask,48.2,10,6828635,36308747
2026-08-07 20:55:15.710560,SAP,ask,47.0,1,6828636,36308748
2026-08-07 20:55:15.717657,AAPL,ask,123.80000000000001,1,6828637,36308749
2026-08-07 20:55:15.724605,OB5X_202703_F,bid,129.4,11,6828638,36308752
2026-08-07 20:55:31.576180,NVDA,bid,37.9,56,6828881,36309868
2026-08-07 20:55:31.582882,TSLA,bid,11.700000000000001,132,6828882,36309869
2026-08-07 20:55:31.588515,ASML,bid,48.1,54,6828883,36309870
2026-08-07 20:55:31.595295,SAP,bid,47.300000000000004,7,6828884,36309872
2026-08-07 20:55:31.600793,AAPL,bid,123.7,8,6828885,36309873
2026-08-07 20:55:31.607359,OB5X_202703_F,ask,129.8,58,6828886,36309874
2026-08-07 20:55:31.638629,OB5X_202612_F,ask,128.8,12,6828887,36309877
2026-08-07 20:55:33.739905,ASML_202612_100C,bid,23.6,17,6828933,36309903
2026-08-07 20:55:33.975512,NVDA,ask,37.9,56,6828938,36310083
2026-08-07 20:55:33.980701,TSLA,ask,11.600000000000001,132,6828939,36310084
2026-08-07 20:55:33.985965,ASML,ask,48.2,54,6828940,36310085
2026-08-07 20:55:33.991081,SAP,ask,47.2,7,6828941,36310086
2026-08-07 20:55:33.998271,AAPL,ask,123.4,8,6828942,36310087
2026-08-07 20:55:34.003632,OB5X_202612_F,bid,128.4,59,6828943,36310088
2026-08-07 20:55:39.583103,ASML_202612_100C,ask,23.8,17,6829023,36310139
2026-08-07 20:56:24.193336,ASML_202612_050P,bid,31.400000000000002,40,6829693,36310929
2026-08-07 20:56:34.532843,ASML_202612_100P,bid,74.60000000000001,39,6829869,36313777
2026-08-07 20:56:34.572152,ASML,bid,48.400000000000006,19,6829871,36314469
2026-08-07 20:56:35.969042,NVDA,ask,37.800000000000004,19,6829895,36314581
2026-08-07 20:56:36.012869,ASML,ask,48.2,18,6829897,36314595
2026-08-07 20:56:36.018352,SAP,ask,47.1,2,6829898,36314596
2026-08-07 20:56:36.023752,AAPL,ask,123.80000000000001,3,6829899,36314597
2026-08-07 20:56:36.029375,OB5X_202612_F,bid,128.5,20,6829900,36314598
2026-08-07 20:56:36.615708,NVDA,ask,37.800000000000004,1,6829909,36314636
2026-08-07 20:56:36.620890,TSLA,ask,11.700000000000001,2,6829910,36314637
2026-08-07 20:56:36.625907,ASML,ask,48.2,1,6829911,36314638
2026-08-07 20:56:36.630830,OB5X_202612_F,bid,128.5,1,6829912,36314639
2026-08-07 20:56:48.922090,NVDA,bid,37.800000000000004,52,6830072,36315498
2026-08-07 20:56:48.927404,TSLA,bid,11.700000000000001,123,6830073,36315499
2026-08-07 20:56:48.933126,ASML,bid,48.2,50,6830074,36315500
2026-08-07 20:56:48.938343,SAP,bid,47.2,7,6830075,36315501
2026-08-07 20:56:48.944132,AAPL,bid,124.2,7,6830076,36315502
2026-08-07 20:56:48.949784,OB5X_202612_F,ask,129.1,55,6830077,36315503
2026-08-07 20:56:49.332633,NVDA,ask,37.800000000000004,52,6830085,36315532
2026-08-07 20:56:49.337796,TSLA,ask,11.700000000000001,123,6830086,36315533
2026-08-07 20:56:49.343166,ASML,ask,48.2,50,6830087,36315534
2026-08-07 20:56:49.348273,SAP,ask,47.1,7,6830088,36315535
2026-08-07 20:56:49.353980,AAPL,ask,124.0,7,6830089,36315536
2026-08-07 20:56:49.359054,OB5X_202612_F,bid,128.6,55,6830090,36315537
2026-08-07 20:57:12.919984,NVDA,bid,38.1,43,6830453,36317209
2026-08-07 20:57:12.929353,TSLA,bid,11.9,101,6830454,36317210
2026-08-07 20:57:12.982534,SAP,bid,47.2,6,6830457,36317225
2026-08-07 20:57:12.988540,AAPL,bid,123.7,6,6830458,36317226
2026-08-07 20:57:12.994581,OB5X_202706_F,ask,131.70000000000002,44,6830459,36317227
2026-08-07 20:57:13.336288,ASML_202612_075P,bid,52.400000000000006,45,6830464,36314506
2026-08-07 20:57:13.380123,ASML,bid,48.7,11,6830467,36317248
2026-08-07 20:57:15.056952,NVDA,ask,37.9,11,6830498,36317388
2026-08-07 20:57:15.062423,TSLA,ask,11.8,27,6830499,36317389
2026-08-07 20:57:15.067866,ASML,ask,48.400000000000006,11,6830500,36317390
2026-08-07 20:57:15.072867,SAP,ask,47.1,1,6830501,36317391
2026-08-07 20:57:15.077844,AAPL,ask,123.80000000000001,2,6830502,36317392
