timestamp,pnl,pnl_arb,pnl_opt,pnl_hedge,delta,gamma,band_eff,u_etf,u_basket,u_f612,u_f703,u_f706,hedge_pos,fills,arbs,lots,n_quotes,quoted_vol
1786143640.7427793,3753493.039,1471,534,-158,-0.59,0.4799,7.65,24.25,0.79,52.32,-45.62,-30.65,-29,2262,562,76979,3,48
1786143641.246828,3753483.7389999996,1452,534,-158,-0.59,0.4799,7.65,24.25,0.83,52.32,-45.62,-30.65,-29,2262,562,76979,3,48
1786143641.7621982,3753469.6389999995,1446,537,-161,-0.54,0.4786,7.66,24.25,0.78,52.32,-45.62,-30.65,-29,2262,562,76979,3,48
1786143642.2809753,3753447.238999999,1445,537,-161,-0.54,0.4786,7.66,24.25,0.78,52.32,-45.62,-30.65,-29,2262,562,76979,3,48
1786143642.7923598,3753464.7389999987,1452,537,-161,-0.54,0.4786,7.66,24.25,0.82,52.32,-45.62,-30.64,-29,2262,562,76979,3,48
1786143643.297219,3753465.738999999,1456,535,-160,-0.56,0.4793,7.66,24.25,0.86,52.32,-45.62,-30.64,-29,2262,562,76979,3,48
1786143643.8158653,3753478.138999999,1429,537,-161,-0.54,0.4786,7.66,24.25,0.81,52.32,-45.62,-30.64,-29,2262,562,76979,3,48
1786143644.3185935,3753489.038999999,1461,534,-158,-0.59,0.4799,7.65,24.25,0.85,52.32,-45.62,-30.64,-29,2262,562,76979,3,48
1786143644.8293767,3753489.038999999,1460,534,-158,-0.59,0.4799,7.65,24.25,0.85,52.32,-45.62,-30.64,-29,2262,562,76979,3,48
1786143645.344291,3753478.0389999994,1437,534,-158,-0.59,0.4799,7.65,24.25,1.55,52.32,-46.64,-30.64,-29,2266,563,76984,3,48
1786143645.8610926,3753483.2389999996,1456,543,-158,-0.59,0.4799,7.65,24.25,1.68,52.32,-46.64,-30.64,-29,2266,563,76984,3,48
1786143646.3734684,3753511.0389999994,1456,534,-158,-0.59,0.4799,7.65,24.25,1.68,52.32,-46.64,-30.64,-29,2266,563,76984,3,48
1786143646.8870196,3753520.338999999,1456,534,-158,-0.59,0.4799,7.65,24.25,1.68,52.32,-46.64,-30.65,-29,2266,563,76984,3,48
1786143647.400582,3753530.338999999,1461,531,-155,-0.64,0.4813,7.64,-23.75,1.74,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143647.9144948,3753523.838999999,1467,531,-155,-0.64,0.4813,7.64,-23.75,1.74,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143648.418593,3753495.638999999,1458,535,-160,-0.56,0.4793,7.66,-23.75,1.67,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143648.9324427,3753460.438999999,1458,535,-160,-0.56,0.4793,7.66,-23.75,1.67,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143649.4354434,3753479.238999999,1458,535,-160,-0.56,0.4793,7.66,-23.75,1.67,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143649.953794,3753482.538999999,1462,531,-155,-0.64,0.4813,7.64,-23.75,1.7,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143650.4555793,3753466.738999999,1465,531,-155,-0.64,0.4813,7.64,-23.75,1.71,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143650.9574268,3753456.3389999988,1456,543,-158,-0.59,0.4799,7.65,-23.75,1.67,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143651.4672482,3753486.638999999,1449,534,-158,-0.59,0.4799,7.65,-23.75,1.64,52.32,-46.64,17.37,-29,2268,564,77223,3,48
1786143651.9729238,3753500.538999999,1461,534,-158,-0.59,0.4799,7.65,-23.75,1.73,52.32,-46.64,17.37,-29,2268,564,77223,4,68
1786143652.480157,3753500.538999999,1456,535,-160,-0.56,0.4793,7.66,-23.75,1.69,52.32,-46.63,17.37,-29,2268,564,77223,3,48
1786143652.9836364,3753513.438999999,1451,535,-160,-0.56,0.4793,7.66,-23.75,1.66,52.32,-46.63,17.37,-29,2268,564,77223,3,48
1786143653.4838607,3753513.038999999,1446,535,-160,-0.56,0.4793,7.66,-23.75,1.62,52.32,-46.63,17.37,-29,2268,564,77223,3,48
1786143653.991638,3753503.438999999,1453,534,-158,-0.59,0.4799,7.65,-23.75,1.68,52.32,-46.63,17.37,-29,2268,564,77223,4,54
1786143654.505107,3753508.539,1459,534,-158,-0.59,0.4799,7.65,-23.75,1.7,52.32,-46.63,17.37,-29,2268,564,77223,3,48
1786143655.0277026,3753513.6389999995,1463,535,-160,-0.56,0.4793,7.66,-23.75,1.67,52.32,-46.63,17.37,-29,2268,564,77223,4,54
1786143655.5431368,3753491.338999999,1459,535,-160,-0.56,0.4793,7.66,-23.75,1.64,52.32,-46.63,17.37,-29,2268,564,77223,3,48
1786143656.0610318,3753491.338999999,1458,535,-160,-0.56,0.4793,7.66,-23.75,1.64,52.32,-46.63,17.37,-29,2268,564,77223,4,54
1786143656.576962,3753493.9389999993,1475,531,-155,-0.64,0.4813,7.64,-23.75,1.76,52.32,-46.63,17.37,-29,2268,564,77223,3,48
1786143657.094335,3753529.238999999,1468,531,-155,-0.64,0.4813,7.64,-23.75,1.75,52.32,-46.64,17.37,-29,2268,564,77223,4,54
1786143657.6204882,3753516.0389999994,1459,537,-161,-0.54,0.4786,7.66,-23.75,1.65,52.32,-46.64,17.37,-29,2268,564,77223,4,93
1786143658.1420276,3753493.6389999995,1462,537,-161,-0.54,0.4786,7.66,-23.75,1.65,52.32,-46.64,17.37,-29,2268,564,77223,4,54
1786143658.6565187,3753485.1389999995,1458,537,-161,-0.54,0.4786,7.66,-23.75,1.63,52.32,-46.64,17.37,-29,2268,564,77223,4,93
1786143659.1787782,3753517.738999999,1478,531,-155,-0.64,0.4813,7.64,-23.75,1.75,52.32,-46.64,17.37,-29,2268,564,77223,4,54
1786143659.6944625,3753515.338999999,1481,531,-155,-0.64,0.4813,7.64,-23.75,1.78,52.32,-46.64,17.37,-29,2268,564,77223,4,93
1786143660.198615,3753502.738999999,1452,534,-158,-0.59,0.4799,7.65,24.25,1.7,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143660.7030034,3753502.738999999,1452,534,-158,-0.59,0.4799,7.65,24.25,1.7,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143661.2037652,3753503.738999999,1452,534,-158,-0.59,0.4799,7.65,24.25,1.7,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143661.7134717,3753480.9389999993,1452,537,-161,-0.54,0.4786,7.66,24.25,1.65,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143662.2151926,3753521.1389999995,1448,537,-161,-0.54,0.4786,7.66,24.25,1.56,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143662.7209392,3753511.6389999995,1458,533,-157,-0.61,0.4806,7.65,24.25,1.63,52.32,-46.64,-30.65,-29,2270,565,77462,4,86
1786143663.2334535,3753492.439,1436,534,-158,-0.59,0.4799,7.65,24.25,1.61,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143663.7379544,3753469.7389999996,1440,534,-158,-0.59,0.4799,7.65,24.25,1.64,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143664.2501996,3753492.5389999994,1434,537,-161,-0.54,0.4786,7.66,24.25,1.59,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143664.7548635,3753492.5389999994,1438,537,-161,-0.54,0.4786,7.66,24.25,1.62,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143665.2640164,3753489.8389999997,1438,537,-161,-0.54,0.4786,7.66,24.25,1.62,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143665.7679977,3753468.738999999,1434,538,-163,-0.52,0.4779,7.67,24.25,1.59,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143666.2805126,3753479.238999999,1442,538,-163,-0.52,0.4779,7.67,24.25,1.61,52.32,-46.64,-30.65,-29,2270,565,77462,4,89
1786143666.7879665,3753463.4389999993,1440,540,-164,-0.49,0.4773,7.67,24.25,1.59,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143667.294874,3753453.838999999,1457,541,-164,-0.49,0.4773,7.67,24.25,1.72,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143667.8140404,3753472.1389999995,1449,540,-164,-0.49,0.4773,7.67,24.25,1.66,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143668.329198,3753490.9389999993,1443,535,-160,-0.56,0.4793,7.66,24.25,1.73,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143668.8411887,3753485.1389999995,1441,535,-160,-0.56,0.4793,7.66,24.25,1.66,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143669.3488338,3753462.838999999,1445,537,-161,-0.54,0.4786,7.66,24.25,1.69,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143669.8684976,3753482.2389999996,1443,537,-161,-0.54,0.4786,7.66,24.25,1.71,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143670.3746345,3753492.7389999996,1445,537,-161,-0.54,0.4786,7.66,24.25,1.72,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143670.8880355,3753496.4389999993,1436,540,-164,-0.49,0.4773,7.67,24.25,1.66,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143671.3916242,3753499.838999999,1431,540,-164,-0.49,0.4773,7.67,24.25,1.62,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143671.9105935,3753482.2389999996,1428,543,-167,-0.44,0.4759,7.68,24.25,1.6,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143672.4238386,3753493.5389999994,1444,535,-160,-0.56,0.4793,7.66,24.25,1.73,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143672.939036,3753491.9389999993,1458,537,-161,-0.54,0.4786,7.66,24.25,1.68,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143673.4513297,3753495.4389999993,1464,533,-157,-0.61,0.4806,7.65,24.25,1.74,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143673.9588406,3753495.138999999,1448,534,-158,-0.59,0.4799,7.65,24.25,1.69,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143674.4628398,3753492.5389999994,1453,534,-158,-0.59,0.4799,7.65,24.25,1.72,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143674.9775474,3753502.039,1442,537,-161,-0.54,0.4786,7.66,24.25,1.64,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143675.4865937,3753503.439,1463,537,-161,-0.54,0.4786,7.66,24.25,1.63,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143676.0005033,3753514.939,1457,528,-152,-0.68,0.4827,7.63,24.25,1.82,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143676.5011997,3753542.7389999996,1475,528,-152,-0.68,0.4827,7.63,24.25,1.81,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143677.0092406,3753512.7389999996,1465,527,-152,-0.68,0.4827,7.63,24.25,1.74,52.32,-46.64,-30.65,-29,2270,565,77462,4,68
1786143677.519293,3753513.6389999995,1451,534,-158,-0.59,0.4799,7.65,24.25,1.63,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143678.021245,3753502.838999999,1454,534,-158,-0.59,0.4799,7.65,24.25,1.66,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143678.5398667,3753461.3389999997,1453,533,-157,-0.61,0.4806,7.65,24.25,1.68,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143679.0432692,3753461.3389999997,1449,531,-155,-0.64,0.4813,7.64,24.25,1.71,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143679.5432863,3753485.939,1453,531,-155,-0.64,0.4813,7.64,24.25,1.75,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143680.0572724,3753476.5389999994,1440,537,-161,-0.54,0.4786,7.66,24.25,1.65,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143680.5696847,3753495.9389999993,1445,537,-161,-0.54,0.4786,7.66,24.25,1.69,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143681.0702586,3753496.8389999997,1445,537,-161,-0.54,0.4786,7.66,24.25,1.69,52.32,-46.64,-30.65,-29,2270,565,77462,4,54
1786143681.5818586,3753492.0389999994,1455,533,-157,-0.61,0.4806,7.65,24.25,1.76,52.32,-46.64,-30.65,-29,2270,565,77462,4,93
1786143682.1057775,3753498.6389999995,1444,533,-157,-0.61,0.4806,7.65,24.25,1.68,52.32,-46.64,-30.65,-29,2270,565,77462,4,54
1786143682.6145341,3753485.3389999997,1442,533,-157,-0.61,0.4806,7.65,24.25,1.68,52.32,-46.64,-30.65,-29,2270,565,77462,4,93
1786143683.135503,3753475.738999999,1445,531,-155,-0.64,0.4813,7.64,24.25,1.71,52.32,-46.64,-30.65,-29,2270,565,77462,4,54
1786143683.6817331,3753478.4390000002,1445,531,-155,-0.64,0.4813,7.64,24.25,1.7,52.32,-46.64,-30.65,-29,2270,565,77462,4,93
1786143684.1958315,3753483.539,1446,531,-155,-0.64,0.4813,7.64,24.25,1.72,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143684.712972,3753480.039,1449,531,-155,-0.64,0.4813,7.64,24.25,1.74,52.32,-46.64,-30.65,-29,2270,565,77462,4,93
1786143685.2174885,3753459.7389999996,1442,534,-158,-0.59,0.4799,7.65,24.25,1.68,52.32,-46.64,-30.65,-29,2270,565,77462,4,54
1786143685.7257826,3753476.938999999,1437,534,-158,-0.59,0.4799,7.65,24.25,1.71,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143686.2321599,3753488.038999999,1431,534,-158,-0.59,0.4799,7.65,24.25,1.66,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143686.7398567,3753488.038999999,1430,533,-157,-0.61,0.4806,7.65,24.25,1.69,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143687.2490125,3753469.9389999984,1431,533,-157,-0.61,0.4806,7.65,24.25,1.7,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143687.7673645,3753469.9389999984,1428,534,-158,-0.59,0.4799,7.65,24.25,1.67,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143688.270278,3753469.9389999984,1426,534,-158,-0.59,0.4799,7.65,24.25,1.66,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143688.7760837,3753469.3389999988,1418,534,-158,-0.59,0.4799,7.65,24.25,1.64,52.32,-46.64,-30.65,-29,2270,565,77462,4,86
1786143689.2833245,3753468.0389999994,1431,534,-158,-0.59,0.4799,7.65,24.25,1.68,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143689.786555,3753497.738999999,1431,534,-158,-0.59,0.4799,7.65,24.25,1.7,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143690.2977347,3753478.538999999,1436,534,-158,-0.59,0.4799,7.65,24.25,1.76,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143690.8001034,3753501.338999999,1433,534,-158,-0.59,0.4799,7.65,24.25,1.71,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143691.3007584,3753501.338999999,1441,531,-155,-0.64,0.4813,7.64,24.25,1.77,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143691.8095477,3753510.838999999,1469,525,-150,-0.73,0.484,7.62,24.25,1.87,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143692.318341,3753521.4389999993,1464,525,-150,-0.73,0.484,7.62,24.25,1.87,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143692.8256361,3753511.938999999,1462,525,-150,-0.73,0.484,7.62,24.25,1.9,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143693.3594131,3753491.338999999,1462,530,-154,-0.66,0.482,7.64,24.25,1.83,52.32,-46.64,-30.65,-29,2270,565,77462,4,89
1786143693.8683069,3753508.0389999994,1448,530,-154,-0.66,0.482,7.64,24.25,1.73,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143694.3822215,3753489.2389999996,1438,534,-158,-0.59,0.4799,7.65,24.25,1.65,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143694.8954093,3753514.7389999996,1445,528,-151,-0.71,0.4833,7.63,24.25,1.78,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143695.400296,3753514.639,1457,527,-151,-0.71,0.4833,7.63,24.25,1.87,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143695.914938,3753516.4390000002,1454,528,-152,-0.68,0.4827,7.63,24.25,1.84,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143696.4191988,3753512.039,1450,528,-152,-0.68,0.4827,7.63,24.25,1.8,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143696.9362411,3753522.639,1450,528,-152,-0.68,0.4827,7.63,24.25,1.81,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143697.4396827,3753522.639,1450,528,-152,-0.68,0.4827,7.63,24.25,1.81,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143697.941203,3753502.639,1455,528,-152,-0.68,0.4827,7.63,24.25,1.77,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143698.448393,3753502.639,1450,528,-152,-0.68,0.4827,7.63,24.25,1.77,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143698.961421,3753493.039,1442,528,-152,-0.68,0.4827,7.63,24.25,1.71,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143699.4762497,3753511.7389999996,1463,525,-150,-0.73,0.484,7.62,24.25,1.83,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143700.0120845,3753502.039,1474,527,-151,-0.71,0.4833,7.63,24.25,1.77,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143700.5172017,3753532.3389999997,1467,528,-152,-0.68,0.4827,7.63,24.25,1.78,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143701.0242476,3753541.7389999996,1473,525,-150,-0.73,0.484,7.62,24.25,1.83,52.32,-46.64,-30.65,-29,2270,565,77462,4,68
1786143701.5413265,3753528.8389999997,1469,525,-150,-0.73,0.484,7.62,24.25,1.84,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143702.0449297,3753507.6389999995,1466,525,-150,-0.73,0.484,7.62,24.25,1.81,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143702.5555341,3753520.8389999997,1459,528,-152,-0.68,0.4827,7.63,24.25,1.76,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143703.0591662,3753515.6389999995,1454,528,-152,-0.68,0.4827,7.63,24.25,1.8,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143703.5784826,3753519.838999999,1446,531,-155,-0.64,0.4813,7.64,24.25,1.75,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143704.081406,3753511.238999999,1462,528,-152,-0.68,0.4827,7.63,24.25,1.79,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143704.59191,3753492.4389999993,1461,528,-152,-0.68,0.4827,7.63,24.25,1.76,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143705.1104755,3753515.539,1474,523,-147,-0.78,0.4854,7.61,24.25,1.86,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143705.6236334,3753509.6389999995,1460,523,-147,-0.78,0.4854,7.61,24.25,1.76,52.32,-46.64,-30.64,-29,2270,565,77462,3,48
1786143706.1274686,3753513.439,1462,528,-152,-0.68,0.4827,7.63,24.25,1.77,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143706.6405964,3753495.439,1474,528,-152,-0.68,0.4827,7.63,24.25,1.77,52.32,-46.64,-30.65,-29,2270,565,77462,3,48
1786143707.15017,3753568.639,1486,528,-152,-0.68,0.4827,7.63,24.25,0.89,52.32,-45.62,-30.64,-29,2274,566,77467,3,48
1786143707.6683538,3753567.2389999996,1508,525,-150,-0.73,0.484,7.62,24.25,0.99,52.32,-45.62,-30.64,-29,2274,566,77467,3,48
1786143708.1909704,3753547.8389999997,1504,525,-150,-0.73,0.484,7.62,24.25,1.0,52.32,-45.62,-30.64,-29,2274,566,77467,3,48
1786143708.704061,3753567.6389999995,1472,525,-152,-0.68,0.4827,7.63,-3.75,0.9,52.32,-17.23,-30.64,-29,2276,567,77607,4,93
1786143709.2059193,3753560.5389999994,1473,528,-152,-0.68,0.4827,7.63,-3.75,0.9,52.32,-17.23,-30.64,-29,2276,567,77607,4,54
1786143709.7109666,3753540.4389999993,1480,528,-152,-0.68,0.4827,7.63,-3.75,0.95,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143710.2160995,3753537.4389999993,1468,524,-148,-0.76,0.4847,7.62,-3.75,1.03,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143710.7256863,3753537.4389999993,1507,524,-148,-0.76,0.4847,7.62,-3.75,1.03,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143711.227011,3753537.4389999993,1492,524,-148,-0.76,0.4847,7.62,-3.75,0.98,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143711.7420263,3753537.4389999993,1489,525,-150,-0.73,0.484,7.62,-3.75,0.96,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143712.2444985,3753502.0389999994,1485,525,-150,-0.73,0.484,7.62,-3.75,0.92,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143712.7616851,3753511.5389999994,1485,525,-150,-0.73,0.484,7.62,-3.75,0.92,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143713.2648778,3753511.5389999994,1485,525,-150,-0.73,0.484,7.62,-3.75,0.92,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143713.7761867,3753511.4389999993,1491,527,-151,-0.71,0.4833,7.63,-3.75,0.93,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143714.2873647,3753490.538999999,1472,531,-155,-0.64,0.4813,7.64,-3.75,0.86,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143714.8002782,3753468.5389999994,1471,531,-155,-0.64,0.4813,7.64,-3.75,0.85,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143715.3055136,3753479.938999999,1485,525,-150,-0.73,0.484,7.62,-3.75,0.96,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143715.8205934,3753507.838999999,1466,531,-155,-0.64,0.4813,7.64,-3.75,0.81,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143716.3332548,3753519.5389999985,1473,531,-155,-0.64,0.4813,7.64,-3.75,0.86,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143716.8471317,3753538.3389999983,1473,531,-155,-0.64,0.4813,7.64,-3.75,0.86,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143717.3495018,3753516.538999999,1468,531,-155,-0.64,0.4813,7.64,-3.75,0.86,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143717.854837,3753497.8389999988,1470,531,-155,-0.64,0.4813,7.64,-3.75,0.83,52.32,-17.23,-30.64,-29,2276,567,77607,4,86
1786143718.3582304,3753497.7389999987,1475,531,-155,-0.64,0.4813,7.64,-3.75,0.86,52.32,-17.23,-30.64,-29,2276,567,77607,4,89
1786143718.8601863,3753497.7389999987,1470,531,-155,-0.64,0.4813,7.64,-3.75,0.83,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143719.3714192,3753475.438999999,1466,531,-155,-0.64,0.4813,7.64,-3.75,0.8,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143719.8871343,3753475.238999999,1466,531,-155,-0.64,0.4813,7.64,-3.75,0.8,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143720.3904734,3753494.238999999,1469,531,-155,-0.64,0.4813,7.64,-3.75,0.82,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143720.908905,3753503.838999999,1478,528,-152,-0.68,0.4827,7.63,-3.75,0.91,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143721.4254005,3753524.7389999996,1466,528,-152,-0.68,0.4827,7.63,-3.75,0.8,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143721.9397197,3753540.3389999997,1466,528,-152,-0.68,0.4827,7.63,-3.75,0.8,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143722.4425848,3753539.1389999995,1476,528,-152,-0.68,0.4827,7.63,-3.75,0.87,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143722.9433203,3753572.7389999996,1492,528,-152,-0.68,0.4827,7.63,-3.75,0.99,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143723.445219,3753564.439,1469,531,-155,-0.64,0.4813,7.64,-3.75,0.8,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143723.960009,3753547.139,1473,531,-155,-0.64,0.4813,7.64,-3.75,0.83,52.32,-17.23,-30.64,-29,2276,567,77607,4,68
1786143724.4645355,3753537.939,1468,531,-155,-0.64,0.4813,7.64,-3.75,0.82,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143724.980792,3753517.7389999996,1474,531,-155,-0.64,0.4813,7.64,-3.75,0.85,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143725.4905994,3753536.5390000003,1478,531,-155,-0.64,0.4813,7.64,-3.75,0.89,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143726.0000145,3753527.0390000003,1486,528,-152,-0.68,0.4827,7.63,-3.75,0.94,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143726.5074904,3753523.639,1469,528,-152,-0.68,0.4827,7.63,-3.75,0.83,52.32,-17.23,-30.64,-29,2276,567,77607,3,48
1786143727.0262551,3753478.939,1456,528,-157,-0.61,0.4806,7.65,-3.75,1.59,51.31,-17.23,-30.64,-29,2280,568,77612,3,48
1786143727.536333,3753492.939,1453,534,-158,-0.59,0.4799,7.65,-3.75,1.57,51.31,-17.23,-30.64,-29,2280,568,77612,3,48
1786143728.061882,3753482.2389999996,1473,534,-158,-0.59,0.4799,7.65,-3.75,0.79,51.31,-17.23,-29.62,-29,2284,569,77617,3,48
1786143728.5743115,3753472.7389999996,1460,537,-161,-0.54,0.4786,7.66,-3.75,0.74,51.31,-17.23,-29.62,-29,2284,569,77617,3,48
1786143729.0959206,3753473.3389999997,1460,537,-161,-0.54,0.4786,7.66,-3.75,0.74,51.31,-17.23,-29.62,-29,2284,569,77617,3,48
1786143729.6071389,3753467.1389999995,1462,537,-161,-0.54,0.4786,7.66,-3.75,0.76,51.31,-17.23,-29.62,-29,2284,569,77617,3,48
1786143730.1169147,3753454.238999999,1445,537,-161,-0.54,0.4786,7.66,-23.75,0.71,51.31,-17.23,-9.19,-29,2286,570,77717,4,54
1786143730.619898,3753469.938999999,1442,537,-161,-0.54,0.4786,7.66,-23.75,0.69,51.31,-17.23,-9.19,-29,2286,570,77717,3,48
1786143731.131508,3753465.7389999987,1436,537,-161,-0.54,0.4786,7.66,-23.75,0.65,51.31,-17.23,-9.19,-29,2286,570,77717,3,48
1786143731.6319046,3753465.7389999987,1438,537,-161,-0.54,0.4786,7.66,-23.75,0.65,51.31,-17.23,-9.19,-29,2286,570,77717,3,48
1786143732.1455884,3753437.1389999995,1443,537,-161,-0.54,0.4786,7.66,-23.75,0.67,51.31,-17.23,-9.19,-29,2286,570,77717,3,48
1786143732.6634996,3753438.8389999997,1446,535,-160,-0.56,0.4793,7.66,-23.75,0.69,51.31,-17.23,-9.19,-29,2286,570,77717,3,48
1786143733.1795213,3753432.8389999997,1460,534,-158,-0.59,0.4799,7.65,-23.75,0.7,51.31,-17.23,-9.19,-29,2286,570,77717,3,48
